id,name,artist,deezer_genre,ai_genre,confidence,chart_source,fetched_at,rank,has_preview
deezer:1950611967,"Zero - lofi","FaOut",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T18:19:35.763Z,,yes
deezer:1926069317,"Muito Louco","Lofi Land",hip-hop-rap,UNCLASSIFIED,0,bossa_nova,2026-06-15T18:19:35.752Z,,yes
deezer:924610432,"Outside","FaOut",hip-hop-rap,UNCLASSIFIED,0,bossa_nova,2026-06-15T18:19:35.741Z,,yes
deezer:1940753957,"Sunrise","Epifania",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T18:19:35.730Z,,yes
deezer:2439428965,"Prece","Ricardo Schneider",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T18:19:35.719Z,,yes
deezer:3424456781,"FAMOUS","ALLDAY PROJECT",asian,UNCLASSIFIED,0,kpop,2026-06-15T15:06:47.552Z,,yes
deezer:3989395981,"Repeat It","Martin Garrix",dance,UNCLASSIFIED,0,pop_us,2026-06-15T15:06:47.508Z,,yes
deezer:3410703621,"Edge of Desire","Jonas Blue",dance,UNCLASSIFIED,0,dance,2026-06-15T15:06:47.486Z,,yes
deezer:88936743,"Outside (feat. Ellie Goulding)","Calvin Harris",dance,UNCLASSIFIED,0,dance,2026-06-15T15:06:47.433Z,,yes
deezer:3718872,"Aprender A Ser Feliz","Pólo Norte",pop,UNCLASSIFIED,0,pop_rock_tuga,2026-06-15T15:06:40.388Z,,yes
deezer:3490684,"Quero é viver","Humanos",pop,UNCLASSIFIED,0,pop_rock_tuga,2026-06-15T15:06:40.377Z,,yes
deezer:3285243,"Não há estrelas no céu","Rui Veloso",pop,UNCLASSIFIED,0,pop_rock_tuga,2026-06-15T15:06:40.354Z,,yes
deezer:3717635,"A Minha Música","José Cid",pop,UNCLASSIFIED,0,pop_rock_tuga,2026-06-15T15:06:40.321Z,,yes
deezer:3475370,"Morte ao sol","GNR",pop,UNCLASSIFIED,0,pop_rock_tuga,2026-06-15T15:06:40.310Z,,yes
deezer:134025792,"Chuva Dissolvente (Ao Vivo)","Xutos & Pontapés",pop,UNCLASSIFIED,0,pop_rock_tuga,2026-06-15T15:06:40.299Z,,yes
deezer:4154545,"Mata-Me Outra Vez","Ornatos Violeta",rock,UNCLASSIFIED,0,pop_rock_tuga,2026-06-15T15:06:40.280Z,,yes
deezer:1489168912,"Alma","Epifania",pop,UNCLASSIFIED,0,bossa_nova,2026-06-15T15:05:51.455Z,,yes
deezer:510973872,"When It Rains","Saib",hip-hop-rap,UNCLASSIFIED,0,bossa_nova,2026-06-15T15:05:51.429Z,,yes
deezer:2638098942,"Xote Hop","Seuab",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T15:05:51.388Z,,yes
deezer:2451260465,"Rio State of Mind","wavvzz",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T15:05:51.377Z,,yes
deezer:2436965695,"Açaí","FaOut",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T15:05:51.355Z,,yes
deezer:1923425807,"Trindade","Ricardo Schneider",hip-hop-rap,UNCLASSIFIED,0,bossa_nova,2026-06-15T15:05:51.333Z,,yes
deezer:1723522737,"Night Cafe","Kind Puppy",hip-hop-rap,UNCLASSIFIED,0,bossa_nova,2026-06-15T15:05:51.283Z,,yes
deezer:68895638,"O Inventor (Versão Single)","Heróis Do Mar",rock,UNCLASSIFIED,0,pop_rock_tuga,2026-06-15T15:00:41.946Z,,yes
deezer:2337765965,"os croquetes acabam","Nena",pop,UNCLASSIFIED,0,pop_urbano_nova_pop,2026-06-15T15:00:41.934Z,,yes
deezer:585268672,"A Terra Gira","Os Quatro e Meia",pop,UNCLASSIFIED,0,pop_urbano_nova_pop,2026-06-15T15:00:41.923Z,,yes
deezer:1427203352,"Medo","Terno Rei",rock,UNCLASSIFIED,0,pop_rock_tuga,2026-06-15T15:00:41.913Z,,yes
deezer:3275046411,"Meu Amor, Dorme Bem","Os Quatro E Meia",pop,UNCLASSIFIED,0,pop_urbano_nova_pop,2026-06-15T15:00:41.901Z,,yes
deezer:1439781,"Cafeína","Clã da Matarroa",hip-hop-rap,UNCLASSIFIED,0,hip_hop_tuga,2026-06-15T15:00:41.879Z,,yes
deezer:1042382,"Jardins Proibídos","Paulo Gonzo",pop,UNCLASSIFIED,0,pop_rock_tuga,2026-06-15T15:00:25.646Z,,yes
deezer:1438742,"NBCioso","NBC",hip-hop-rap,UNCLASSIFIED,0,hip_hop_tuga,2026-06-15T15:00:25.601Z,,yes
deezer:4154642,"O Homem Do Leme (Live)","Xutos & Pontapés",pop,UNCLASSIFIED,0,pop_rock_tuga,2026-06-15T15:00:25.552Z,,yes
deezer:4155391,"Contentores","Xutos & Pontapés",pop,UNCLASSIFIED,0,tradicional_folklore_pimba,2026-06-15T14:56:42.774Z,,yes
deezer:2138734707,"Já Tás Com Ela","Rebeca",pop,UNCLASSIFIED,0,pop_urbano_nova_pop,2026-06-15T14:56:42.740Z,,yes
deezer:3354793,"Haja o que houver","Madredeus",pop,UNCLASSIFIED,0,fado,2026-06-15T14:56:42.707Z,,yes
deezer:81294664,"Boa Sorte / Good Luck","Kizomba Brasil",kizomba,UNCLASSIFIED,0,kizomba_palop,2026-06-15T14:56:29.138Z,,yes
deezer:2638098932,"Alumiar","Seuab",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T14:48:51.899Z,,yes
deezer:1489169122,"Capoeira","Ricardo Schneider",pop,UNCLASSIFIED,0,bossa_nova,2026-06-15T14:48:51.865Z,,yes
deezer:1755502747,"endless","Rebecca Mardal",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T14:48:51.843Z,,yes
deezer:2439429875,"Serenata","Seuab",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T14:48:51.832Z,,yes
deezer:1430752102,"Ginga","Lofi Land",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T14:48:51.821Z,,yes
deezer:3931761821,"MONTAGEM FEARLESS (Ultra Slowed)","lirvie",musique-brésilienne,UNCLASSIFIED,0,brazilian,2026-06-15T14:48:51.112Z,,yes
deezer:3114257,"Sangue oculto","GNR",pop,UNCLASSIFIED,0,pop_rock_tuga,2026-06-15T14:48:47.519Z,,yes
deezer:1439832,"Fósforos","Clã da Matarroa",hip-hop-rap,UNCLASSIFIED,0,hip_hop_tuga,2026-06-15T14:48:47.484Z,,yes
deezer:4160415,"Dia Mau","Ornatos Violeta",rock,UNCLASSIFIED,0,pop_rock_tuga,2026-06-15T14:48:47.473Z,,yes
deezer:62000756,"Sub-16","GNR",rock,UNCLASSIFIED,0,pop_rock_tuga,2026-06-15T14:48:47.450Z,,yes
deezer:1218545552,"Beira Mar","Leo Franciozi",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T11:16:01.958Z,,yes
deezer:2617848542,"Palm Springs","Cozy",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T11:16:01.925Z,,yes
deezer:1921322987,"Amanhã Eu Faço Festa","IzaBeats",hip-hop-rap,UNCLASSIFIED,0,bossa_nova,2026-06-15T11:16:01.914Z,,yes
deezer:1780689417,"Água de beber (Lofi)","Ricardo Schneider",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T11:16:01.891Z,,yes
deezer:1005326492,"Vendo Ela Sambar","Pecun",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T11:16:01.880Z,,yes
deezer:2451260575,"gaviota","kanves",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T11:16:01.846Z,,yes
deezer:1818828167,"Samba da benção (Lofi)","IzaBeats",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T11:16:01.835Z,,yes
deezer:1923163227,"Caipirinha","DJ Lagoa",hip-hop-rap,UNCLASSIFIED,0,bossa_nova,2026-06-15T11:16:01.813Z,,yes
deezer:2638098952,"Lamento","Seuab",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T11:16:01.801Z,,yes
deezer:1918953057,"Pra Gringo é Mais Caro","Geezmo",hip-hop-rap,UNCLASSIFIED,0,bossa_nova,2026-06-15T11:16:01.734Z,,yes
deezer:1540996852,"Samba de Fim de Tarde","Mu'gambi",pop,UNCLASSIFIED,0,bossa_nova,2026-06-15T11:16:01.723Z,,yes
deezer:1488243512,"Saudade de Ver as Ondas do Mar de Pertinho","apollw",pop,UNCLASSIFIED,0,bossa_nova,2026-06-15T11:16:01.712Z,,yes
deezer:1916146387,"Obrigada","Yellow Lime",hip-hop-rap,UNCLASSIFIED,0,bossa_nova,2026-06-15T11:16:01.656Z,,yes
deezer:1097297682,"it's all about the journey","Pelícano",pop,UNCLASSIFIED,0,bossa_nova,2026-06-15T11:16:01.645Z,,yes
deezer:74263546,"Redemption","Al Marconi",alternative,UNCLASSIFIED,0,flamenco,2026-06-15T11:16:01.611Z,,yes
deezer:1710226097,"cozy night","Beaumont",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T11:16:01.553Z,,yes
deezer:2638098962,"Corrupião","Seuab",bossa_nova,UNCLASSIFIED,0,bossa_nova,2026-06-15T11:16:01.542Z,,yes
deezer:2297888155,"Africa","Rio Branco",musique-brésilienne,UNCLASSIFIED,0,brazilian,2026-06-15T11:16:01.531Z,,yes
deezer:1081737492,"sunshiny","middt",pop,UNCLASSIFIED,0,bossa_nova,2026-06-15T11:16:01.484Z,,yes
deezer:3977825141,"Portugal (La Seleccion Llego)","ROSE BEAT",pop,UNCLASSIFIED,0,portugal,2026-06-15T09:59:57.331Z,,yes
deezer:16848543,"Dia de Um Dread de 16 Anos","Allen Halloween",hip-hop-rap,UNCLASSIFIED,0,hip_hop_tuga,2026-06-15T09:36:16.547Z,,yes
deezer:76542216,"A dúvida","5-30",hip-hop-rap,UNCLASSIFIED,0,hip_hop_tuga,2026-06-15T09:36:16.492Z,,yes
deezer:1924604,"O que Foi, Foi","MatoZoo",hip-hop-rap,UNCLASSIFIED,0,hip_hop_tuga,2026-06-15T09:36:16.324Z,,yes
deezer:7766297,"A Caneta, o Papel e o Microfone","Each",hip-hop-rap,UNCLASSIFIED,0,hip_hop_tuga,2026-06-15T09:36:16.268Z,,yes
